Soil_Moisture(%),Temperature(°C),Humidity(%),Rainfall(mm),Crop_Type,Water_Needed(L/m²)
58.308901241726836,39.17041064599461,83.21018495029718,146.74515569910466,Maize,3.4
51.05159735482155,37.298381480992134,65.83451332725576,46.68126266733598,Rice,46.96
20.224173059791177,20.343861411592563,49.71003544716218,144.17152544825888,Wheat,3.67
19.30825178730351,17.925669327961113,79.19109708009444,61.14842238380406,Maize,23.3
16.283057278979136,24.10381511286169,54.26975983522083,58.086481767616554,Wheat,20.46
16.918928127095917,29.808412002501836,57.111429173306234,124.7475010519789,Rice,45.76
47.40808995143481,36.678615714528014,60.75956528155761,118.76933333242746,Soybean,19.21
33.482712847581176,39.152253126001945,42.594928099653245,71.23421777440178,Soybean,34.09
49.14670863699336,33.77883420432747,70.57778828165554,67.11359627419802,Soybean,15.0
47.31274471751027,29.975180317541394,26.868833097929144,145.26717654728472,Maize,15.01
40.230635675261084,18.558300653275424,80.81944411140475,61.27742404267826,Maize,14.52
44.318330328933975,16.850709409332776,72.81764265786319,129.25810058326675,Wheat,0.0
10.91778621895709,29.900671963230028,44.754226136217454,111.96691562384225,Maize,32.02
25.588882340251097,28.476602644173177,35.847517351904266,16.03872420470281,Wheat,40.24
41.891108962970506,36.15220269335255,47.152856187195724,23.847131477341364,Wheat,21.07
10.46724767431221,23.065146271377596,76.35368042373393,5.622680614529296,Wheat,26.53
11.64884718412967,15.992271433745254,22.20995551996785,5.275081360535877,Maize,54.18
52.59439912351916,25.592706727275832,52.75469798245765,90.66775126713851,Wheat,2.45
44.20124308460359,39.22955759844348,37.787714900962065,11.55058914737035,Soybean,42.27
23.268486656017195,34.88937262341308,81.24659799440093,20.428997930537975,Soybean,34.78
44.39814200593545,15.844304341056828,48.9689101726612,36.65129200420466,Soybean,19.84
49.622833456963164,36.866972597454385,68.85288295164287,82.99822689060238,Rice,39.82
25.339714155505064,26.792237240532934,45.05247432332081,34.34173260673811,Wheat,24.17
11.801868874959373,24.119200795448897,43.078976771975746,59.38638980377002,Maize,47.24
56.638956234386725,23.66848852006979,42.811101191841374,53.00076950908198,Maize,24.13
27.258991914781525,29.87860632597161,67.47222278161715,59.44532869193389,Wheat,20.3
15.324088164235318,28.264985461019062,87.49686255007406,139.3540942305478,Wheat,1.06
34.59284356965737,31.415681104206577,34.57013277284808,145.45478466379154,Soybean,17.41
48.42338978320669,29.341036626001166,65.07308642666574,10.870952875317702,Soybean,31.32
21.08236573087796,18.598614371042963,38.580410279282646,16.577674662783608,Maize,42.86
23.474502506668166,21.430900218957955,58.45450366389433,8.202223149600274,Soybean,38.1
22.13574933992916,36.02573930254586,57.91191954670091,58.146235041216585,Soybean,38.19
59.58365264158391,31.581462867390748,51.50322135534482,127.66825246203702,Maize,9.14
19.870186686527127,26.210015635368528,54.90509032515078,119.97453914897234,Wheat,5.95
38.7760108483062,19.565035795846633,81.61618037025065,53.218348866693155,Wheat,0.0
56.26323208284822,15.192275899432797,26.202316763603314,112.6060898167097,Maize,15.16
17.344828443888964,22.79718507971545,78.11981987155093,146.8474267544978,Rice,33.81
58.54270989338501,16.37117392316672,52.36193319002267,29.092376503117123,Soybean,9.66
57.37386171978123,27.057103327186375,43.351582498996386,144.5825996991381,Soybean,0.0
54.22859935291313,35.54503631895521,32.40021821073445,115.6183015534863,Wheat,4.01
20.727826066500114,22.13496653455743,77.03645210129775,17.199641810657035,Wheat,18.41
41.70275280054916,36.19385403887624,61.442956207528404,119.179477518521,Maize,21.69
48.044573648062006,32.614109902164735,70.9863004634749,15.337802688839902,Rice,46.33
59.301396409821486,18.131558233871633,42.04742795954738,4.4594607436165115,Rice,51.96
19.02119110406852,31.114047281739584,47.50714836042437,114.6903293843241,Soybean,28.87
48.30129497596482,18.79199518263858,83.955061017764,134.24667319195024,Soybean,0.0
26.940058496355647,31.36977300687297,87.28275998061673,60.05879655441827,Maize,28.03
18.781323278400116,18.567862118202655,71.78895252763917,3.6098057073584933,Maize,38.32
31.068847060692747,24.81278415038915,72.4598210703021,89.63393498742414,Wheat,3.02
49.69179560743082,29.16485675595484,68.60801939489562,34.99461392164987,Soybean,19.05
33.24249018520261,16.259354285598544,61.104695529840164,81.56536153374014,Soybean,13.43
36.876155010152424,18.832708621363185,61.65548309575366,47.68880341379082,Rice,45.03
59.75797051000606,23.01022062630616,87.46620232547774,93.35843866654875,Soybean,0.0
29.9554649778713,26.558002144296534,72.56380687401337,39.04626650742953,Soybean,19.07
40.77003773546199,36.46218234803586,65.87389072675032,22.264512641988166,Rice,57.6
28.262210080768593,19.681827208849555,33.23487220154821,112.86181456555529,Wheat,13.88
29.639282316435246,23.686773762563142,88.39517823323898,80.82577163031807,Rice,35.5
44.782037672270405,26.894405907004515,56.420535880682365,47.611482167119206,Maize,18.57
56.894348804744176,22.39446389973422,86.05992608223265,94.18448855900961,Wheat,0.0
37.11794752461607,30.64369446802177,69.94902763000562,43.08162543558969,Soybean,25.0
48.41999644743899,21.41506086939925,22.80565875061988,54.79629704665822,Rice,47.81
14.460327940848192,34.30876052783108,57.72968498284742,56.374768372478705,Wheat,24.39
20.55790187159635,27.628852371279585,82.48774830237153,33.970418467214486,Maize,36.17
35.10658204597662,17.157622086527756,23.624647985590105,66.13018864401539,Rice,53.97
11.00058618143874,30.67497238079894,80.67092852285472,122.28809303004462,Soybean,19.01
22.64274893812794,29.231087594968933,62.937390455470116,145.64505272218466,Soybean,10.46
35.87006449124831,23.46493385516682,23.116908341437615,32.91333138557166,Soybean,30.58
10.748059912815036,15.278926959725535,46.15188314680698,140.8251547841297,Maize,28.42
23.227314311302084,20.017538554359312,22.111941597080538,41.683737237059844,Wheat,29.74
35.70154097379347,25.142738222058814,20.12014084294387,70.48617489997045,Maize,39.01
38.65746239906228,19.997850844832435,82.74975906578234,15.097001182568793,Soybean,18.78
56.287584652765275,29.437278023491945,72.4004810613925,91.20676095721988,Maize,9.64
42.267281162530395,32.80812234815642,40.263040500463035,76.6265151890328,Rice,51.35
30.736790126499688,36.400441418770896,27.959737140141005,101.83787799741536,Rice,60.17
56.51755885665339,31.174565467093718,23.810280740480657,90.06472271260613,Wheat,13.23
49.244149169389715,32.225230531370315,84.20556315020086,147.2125859579452,Maize,2.34
20.00044605563738,30.21104663076311,63.78897965348929,115.52163900929791,Soybean,24.43
16.54211806744099,39.637151440317595,31.239122136543003,144.82297265119522,Rice,59.64
43.790581787136645,21.525014226997705,67.70233744135624,78.82658184073502,Soybean,9.42
37.99415827884919,21.656467012818958,89.92235012927829,42.21337514390211,Soybean,13.3
49.48368068963779,18.158341035546492,75.16191942735307,79.79453087672856,Maize,6.37
46.940252503934325,27.14210814673831,51.25726148918149,70.01178935264814,Soybean,21.15
41.26057669287575,17.40404259077305,76.99236694300998,64.08002985419395,Wheat,0.0
59.31910858144461,21.753664922452593,72.1014677337289,60.16094940310982,Maize,10.66
36.67948650552043,27.06702321928479,26.20572384557824,121.7034993457961,Maize,25.38
15.655287825085992,38.939890398250434,84.79876377136264,111.16795122265404,Rice,49.22
51.41367824079942,39.09532484600419,81.8872273557813,96.58118718886958,Soybean,11.24
22.59266811728545,33.593505853413895,61.33916661046427,96.75333644696929,Soybean,27.85
48.865107407195914,24.731254039392123,55.57044439960015,56.08680426866131,Wheat,9.71
57.85535480000257,36.62903183441365,35.94189632448867,65.7470951053454,Maize,30.08
44.83977569821706,36.88639504769101,78.4120522726982,22.88193265027901,Rice,52.13
39.80150804749006,37.7549345199138,50.23204867062328,86.84836834383768,Wheat,15.5
33.01930878375203,31.000626205380325,60.55146838478096,21.030323817686565,Rice,59.11
28.220493299770162,20.04481989019701,31.906123948053693,137.29728637743017,Soybean,12.62
27.650237548591814,17.277019319267044,34.96759307333053,62.34906184806437,Maize,37.55
41.81863528547953,37.869387601003254,88.9640926957,6.397582421116644,Maize,33.86
47.56365584688729,16.388652703040073,54.579997892819556,0.2645272832965728,Maize,22.57
43.925853474220716,22.397251485949873,77.1020014882396,101.44545018694863,Rice,27.15
19.920505059678135,27.17404417594343,78.08110017748034,91.73025482003831,Maize,21.2
34.699359007174564,15.549417321836895,88.70572314143801,115.5402179649597,Maize,1.07
49.58200360915315,37.6728064669561,88.80328108390202,112.4028764269875,Rice,28.32
33.78520390945281,22.178024871805874,51.98687927339858,0.46151452947952865,Soybean,34.19
36.83116398677469,15.71261997301438,86.52242642627249,25.054678777678646,Rice,40.93
48.55680240854111,39.83974993066296,45.58180936381524,48.883773703943675,Maize,38.58
43.063265313254576,22.78482952043788,62.534738880666424,9.231428980974915,Rice,54.76
30.46724604411963,36.91912268713432,77.51987009758373,26.725260314769013,Rice,64.76
54.770635559710946,26.336861348022023,83.96505761417274,87.21493648193267,Rice,26.54
18.128353433173928,31.578147526374977,56.66874569576685,68.55809853536414,Wheat,24.4
59.77582242951624,21.02725373843387,49.250162068020984,129.0835184414151,Soybean,0.0
15.94262892381186,27.57188317442555,70.99626375478839,33.58425697647189,Rice,58.18
10.747498555211944,21.441279810625673,51.91492978553835,80.30097241800135,Wheat,18.02
54.50094505743824,38.77709703162759,67.0261000554064,129.2514485786673,Wheat,0.0
22.247675418297803,16.523635310406156,76.29532355246579,9.064954009642678,Wheat,17.55
46.484981372336044,21.866848187621187,78.87890874050974,130.51000040603373,Maize,0.0
50.55076874660347,37.32772191374697,37.801982917774495,51.5971478656459,Wheat,24.86
52.94931955160584,27.000898937682095,60.002068472775385,128.92520353846288,Wheat,0.0
59.57971178320834,30.002102797604252,21.75239843420134,102.26949561322836,Soybean,15.15
24.701985501999953,31.292334287391064,75.84293481209332,100.92025475599274,Maize,17.05
45.51216709636296,16.773187794339083,28.756662110525212,7.1912830140367365,Maize,35.99
15.76999291404141,15.443468522714626,81.01791503508755,141.17891065335306,Soybean,5.47
30.34046456784247,38.44602629278266,48.476672341010286,64.66610422719097,Wheat,27.97
52.39858466562952,21.787571132422016,31.708779447614553,16.2555398366578,Maize,33.32
28.38290230295542,24.50782776088822,75.7070440079826,115.02213531424533,Wheat,0.0
39.554769026780704,32.05232926808874,34.0200470923413,130.0215534606613,Maize,23.36
35.1886721862317,20.90759692681803,47.60902715725441,139.42441409768847,Rice,28.45
42.297576555602255,33.326784254187956,59.68133373517463,75.9613380754161,Soybean,20.83
58.644719469384746,26.45605455408175,45.202095697639834,60.56835802359689,Maize,15.16
12.786776325070106,36.41524513218478,32.532011973214374,87.51558660906882,Maize,44.42
38.698075875081486,21.96351589413706,48.426565722760145,44.52487111736631,Wheat,15.9
53.15143896251424,20.095562011582462,30.097105941191078,58.92192327521501,Wheat,8.89
34.06913558742137,35.7922088468718,70.3408823816691,80.85517725360025,Wheat,9.44
13.92635929707864,23.158151624820842,32.005347502317804,123.66060244032539,Soybean,30.02
38.02696762083855,25.296716150012625,53.76677754592715,128.01847319377717,Rice,33.84
26.60369454119102,34.842695817199825,59.226477758641245,19.680814093840805,Rice,68.2
17.747089266896793,30.889413434364375,86.15468575478042,20.091989424203376,Rice,63.18
52.45172566417365,26.043147260806727,25.4780847870631,27.631522082380688,Wheat,18.8
36.079975649556076,21.24726272261395,85.13186925130171,89.45697552197744,Soybean,1.62
56.66382061895333,34.1050242212941,34.57584501276966,30.421188665034798,Wheat,19.9
50.30082523015345,19.51077586225143,78.86553852478332,91.88259073009516,Maize,1.61
44.648589688683366,38.206990014660704,26.33466779243726,108.80490139001554,Wheat,17.36
10.251275168265597,18.75790172807493,89.20916640977235,128.77712406410234,Soybean,8.98
31.3911728319125,35.1233422986824,76.53429270221837,130.09840171550854,Maize,15.68
19.874314082601614,25.606221668203347,24.406576954357174,32.203176232836526,Soybean,49.16
55.53989555244339,19.6501558233378,34.98777304024108,46.83226400119534,Soybean,23.74
18.729199233818015,25.05947345591928,58.398149518242874,27.249760158570364,Rice,58.06
24.303002582964275,20.53879540499834,56.65004077982596,102.07176410049664,Maize,19.51
35.84183838672496,18.399841270896182,64.04884420692525,103.01973988469034,Rice,31.79
23.168180949903963,20.978884973263963,52.445467401086944,0.59951088375233,Wheat,27.35
20.493233863956057,36.68496181345631,71.39150140573679,24.72747281365082,Rice,67.74
39.95496625513762,17.648559686995604,44.39399226224434,50.22504371125341,Soybean,18.44
14.446476137751194,39.31348969419727,32.347078574906796,31.079508262657345,Soybean,54.83
12.908387936046235,15.12496134219192,22.36456395140064,82.70207672582711,Soybean,37.59
28.61226475930357,31.45595385978108,42.73359289547409,6.063320752562495,Rice,75.08
46.03322272539312,36.41279962095215,49.88151828274565,123.93254347535778,Soybean,18.79
37.7403379136974,38.348941203169105,66.13481003616221,69.92049826612765,Soybean,24.18
31.143823423338944,18.599639836418863,76.45194423568273,89.07117710476042,Maize,16.26
38.28757821122912,32.4552124113085,36.80439611227324,86.96941511090219,Soybean,30.76
28.27257423266368,17.683730403891182,54.52418019885226,67.604351876707,Soybean,17.67
56.80731677160564,23.815287346860842,36.36137105718338,85.10937617688244,Maize,11.79
12.745244545538716,33.29815893767484,86.58157441109068,11.411608906186304,Rice,68.04
43.66957395149176,23.64933065407667,65.32827297800254,57.682211281525014,Maize,15.33
54.56413324138752,22.834368207026696,67.45316805012021,106.4809251096204,Maize,2.56
50.19423543676267,17.901365470060206,57.18569045498467,54.93700127878397,Soybean,6.7
19.20205174107234,16.6609523582022,39.72808382755708,38.10745187774187,Maize,40.11
24.796317449014417,17.881949782043925,34.03009166574675,84.76807796437728,Wheat,21.29
45.85239693535524,36.88686937363061,65.96518598580934,71.48894881790322,Wheat,13.52
14.213527959038277,15.27996313452313,84.51950294929694,80.0158910425361,Wheat,9.24
50.593084991629205,32.32164673838223,34.902558791594295,143.7586159732615,Wheat,2.18
45.94534723023951,34.21560574720745,60.02350340614128,22.499333125224453,Wheat,16.13
46.48033246176713,29.19720760318572,57.0527480257898,92.4723961439901,Soybean,13.81
15.01206851337957,33.26938402957872,64.91571675009527,4.5872893957658425,Maize,53.78
45.888027240811546,31.306741725627507,61.145296027812385,97.0778155562222,Soybean,15.27
43.9909062609985,26.388962227367315,39.09562247125509,29.592512499285696,Maize,39.29
51.546124541092524,24.567760696906674,68.40091842032109,121.03626604239159,Soybean,0.0
12.079797812823475,38.53329971012934,39.08618692958183,40.45215652628137,Soybean,54.14
11.15553342338961,39.2984498142617,65.7095575838525,60.159468566854166,Wheat,31.91
28.650354993928037,31.281785090625743,40.99533471674438,77.3642820770052,Wheat,24.79
17.439414192457644,19.93247099746179,25.769592062229638,91.49435156862344,Rice,56.58
37.9192238785111,26.197479060944687,28.905631361235585,44.87144283424017,Maize,39.39
55.86744507533744,27.413437252065176,78.38673732064287,23.5099993301467,Maize,20.82
29.573986516700785,33.94925131151654,28.494868278317306,95.27965004880838,Maize,39.96
52.247518863630205,31.69442828305798,43.135925451271525,66.28676631350392,Maize,27.4
10.012043725893324,27.87036073569738,40.13492260043432,8.64471313938825,Maize,62.01
18.42573217295921,32.00911394467893,24.05017963847662,80.52782466016134,Soybean,37.38
11.521176982704281,15.601421168344348,61.9663673360827,70.0718312404358,Rice,52.73
26.407359025753433,34.41588304710909,75.9149829613302,76.85090492089272,Rice,51.52
55.40947978482514,20.29080585017361,89.46308508524552,16.063227192621966,Rice,34.72
14.847606179949388,31.41022848902873,85.52224594858123,70.94613417385186,Soybean,26.49
40.32048883719002,17.849331303425227,23.452827817155523,111.78816511970557,Soybean,20.84
32.57479695597221,17.861520898117536,38.02560889879646,19.9091370194077,Maize,38.32
56.923410618290625,15.89144109591755,48.8482783071013,93.53809362668608,Maize,10.59
16.125957126854694,37.7558202538378,81.25100431542218,26.680606552688353,Rice,71.92
20.601392525111446,30.1139689422953,45.205934484546596,46.36375985416275,Soybean,38.33
11.477098430574664,24.049048405728705,59.92186407424309,54.398227597189305,Wheat,24.32
31.696762481568687,34.69444352548272,66.17150982819177,114.50764085606558,Wheat,3.51
23.891644978232712,30.652055015616636,40.857111559976005,33.91041933505826,Maize,44.74
53.49529669451604,30.50201294782351,60.735838094955966,39.54821259081248,Wheat,12.79
40.24704065988775,27.17606985907517,23.561985377748872,130.51329619420906,Soybean,17.88
40.70453689878508,15.198169466705217,53.61282988498478,111.51448134479892,Soybean,2.7
36.59553484406512,21.461562660623496,46.49750169856891,75.9372033146022,Rice,52.41
14.59251686146005,17.726917365002073,44.9028218166709,47.39558120324181,Wheat,23.87
32.25093418626776,31.5602463088194,36.44250295177403,118.75843841294953,Maize,24.89
59.97525948542582,21.215520544674945,77.24139652237864,84.38878047407822,Soybean,0.0
51.76146454230074,26.254166601280176,81.73461031913135,49.55392530817614,Wheat,1.09
54.672952708355794,23.835757457247073,82.16899337402123,47.226830041352336,Soybean,8.77
51.16131796232497,18.5799684481341,47.72748886799921,68.59025299217413,Soybean,9.74
15.152084671549133,38.95925582206798,38.141290860448905,142.2991623560686,Rice,54.92
21.37241270323998,38.3354827906804,26.88886048018864,96.49041641382645,Wheat,29.12
10.156082567820482,17.115204650916013,67.06853685025908,101.90438418187765,Soybean,23.54
25.175506243905573,35.68413383819991,43.11174355641681,58.035741666425196,Soybean,44.51
15.430370117324628,27.20934206790933,39.366638562925864,146.48516281793852,Soybean,22.66
33.639667265079154,34.34339711452128,46.000668400310786,61.057486439678286,Maize,39.71
43.8563744286951,18.778928272844173,58.83065749734281,1.795944987954623,Soybean,26.13
53.72526475190385,18.306853444438595,31.33476838622221,120.17637797404946,Soybean,3.42
47.46085825454491,37.2689375223801,87.29362843715866,76.93283144828685,Maize,20.53
56.92927978892526,37.44548729602652,71.28298661783926,22.53495650693047,Wheat,9.36
12.69491451968944,26.64780406884022,23.27499644808524,3.4404292148663695,Soybean,58.27
10.608991770827071,36.75394494037245,41.475144992764186,148.82368324906062,Wheat,24.03
43.06690569181063,31.686473787590757,23.519070601819926,97.10256597101579,Soybean,24.14
24.46762051111231,19.6252435652748,36.064243955910285,69.87020216338657,Maize,32.92
22.675050805288656,23.22385661705372,40.06136229339013,50.087745826668154,Wheat,18.27
26.544354384689715,18.401516262716747,70.25858095542941,10.829454849715193,Maize,31.21
23.489802894618208,34.34871672327333,70.31178988403943,96.79991616976463,Maize,34.59
35.571820315079364,39.631268117393745,23.17277160425242,55.3457096177034,Rice,63.65
32.00742236120662,28.65945816415029,61.16893527863886,148.45327494667208,Soybean,6.05
35.621427568832814,31.39661035287232,87.26374418347785,16.275829678807664,Soybean,31.57
43.63568057502181,33.65231420334092,63.98555317084269,36.918432664105694,Wheat,16.97
29.356525448557417,20.60647756076226,87.23831280216758,60.51663806199083,Soybean,11.94
22.56538435710784,23.400031190835854,46.63913818788841,119.61077243628851,Maize,25.13
18.310026840437274,25.308030283105868,52.18448038065496,116.54936375602823,Soybean,20.23
27.473705976631276,29.864707803636804,54.6840558397521,36.626620925924065,Maize,38.93
47.0903237623086,36.26231445371939,84.67629662935106,54.188042703619054,Rice,43.72
47.835245505573475,21.355088614747654,46.619673699485524,8.866796953452594,Maize,31.37
43.34526933421051,26.772220018194723,88.83928858568625,56.75854237091806,Maize,17.39
21.70140876534373,33.78834778011779,58.01882246004022,25.24876512969867,Wheat,38.51
39.404312292734886,17.184624987615607,35.268450577356845,137.93286583844775,Maize,14.05
38.5344830788424,27.82233645815446,27.258163401803987,121.1996614746953,Rice,46.18
34.21330990548627,18.609492584143126,32.10109251406176,24.760124355882198,Wheat,23.03
37.498949319193216,28.478722418183736,22.749792004436785,73.61542415190935,Rice,52.51
34.589531631183405,34.19556903288592,68.4617177285483,143.7487048513408,Wheat,3.52
38.27281830370541,20.923685276123493,56.18329260541269,61.59087498280622,Soybean,17.81
45.77529773105644,36.23696113711762,71.65467247892627,67.21347688630031,Rice,42.15
15.481409720171987,23.37010275204375,74.75834851730231,51.225810079756194,Maize,29.02
47.481287607451186,19.769621588944254,85.19542083033555,73.83985009729398,Wheat,0.0
16.79430750637971,26.6330848767713,28.189882938218126,89.48475763971334,Maize,41.75
13.331399920518734,36.90187705263013,33.02722708831903,13.492672379304278,Soybean,57.11
58.80398431107338,16.723326529352573,58.37920250803199,13.879669884300677,Rice,41.96
57.84958844352207,23.189286655416133,29.06670190196268,115.3530674593579,Soybean,8.86
13.021827247028202,31.32907922422783,26.49052085536524,147.41329759237095,Soybean,27.43
32.16267207374811,23.93952171738964,66.64363191930622,73.6865407968197,Soybean,13.57
19.312246914988737,16.77059986831539,70.72980610379841,129.20678502514684,Maize,12.0
34.26724485672091,23.299974219511846,79.03803450263064,130.3456592546735,Rice,25.33
51.50886214997937,35.52398465341326,84.10226748692672,55.43389093082609,Wheat,6.52
57.53058873714451,39.20093806262565,50.974961125821885,49.32782313188868,Wheat,18.52
41.712632672576866,15.99447993494296,88.59120367468012,109.44016714604503,Wheat,0.0
27.695283360590853,29.232095440876734,22.652089489180973,136.57874880947318,Wheat,11.91
40.16627828222992,17.632585825671203,80.90893354120892,128.040507676413,Maize,0.0
25.60006530542252,32.009913228900146,42.503310064924186,47.89355033289606,Maize,42.84
55.49118204160302,15.197305650201274,84.52001514896405,53.2549765054962,Maize,0.82
53.520023155291845,15.368540642684332,35.58230709161956,110.43540983828868,Maize,11.38
37.91158751398305,34.42199566076435,71.86955581134995,47.611278536343335,Maize,31.28
26.23994576901803,16.860883067432447,49.781974322191374,127.79602570226658,Soybean,13.25
24.66948377914892,22.629541857176605,46.702538801800316,76.39092632766975,Wheat,16.3
11.670899735252974,38.95101060259577,24.159361590040284,43.898952765905904,Rice,85.01
50.79104255126476,39.63117793618678,69.41382087021964,42.954234510424854,Wheat,13.69
32.5191606519504,19.03507154715167,32.27469322076385,117.58963922139681,Wheat,2.87
26.256646420013222,29.022548035896254,52.409521773356914,18.699539119439557,Maize,46.8
33.5555177498877,28.9787207122575,29.89156799185926,139.7891139352888,Soybean,15.45
50.9368995227326,26.309517263315335,62.31344726924019,62.01608570299364,Wheat,2.01
16.23071038537606,38.11750395659989,36.17428643036291,126.58796349733998,Soybean,35.6
52.882799412091366,33.85084772810401,61.60775715818884,118.84572459981497,Soybean,6.19
54.8754417554177,34.113173392048594,86.26310462678596,116.88793427872386,Maize,7.15
57.335395751694406,21.73923579423358,84.46429502684876,101.16801109444295,Maize,0.0
29.87439962113139,25.857994305040968,34.03250513762987,74.91708669904915,Maize,31.05
20.857020201883593,27.185592461886326,26.942992662221855,58.48627279155764,Rice,65.63
28.682040923334924,22.47280103011041,22.98627716348968,87.11685651265516,Soybean,21.8
26.645604811570163,17.37044437905145,77.9953233773611,79.04574743458477,Soybean,11.17
18.807695625143005,18.1589806243054,37.45153075815853,52.65554244050021,Wheat,20.28
40.363333505074394,19.516778204523046,39.875615504910826,73.98189868441654,Soybean,21.4
33.831208025431444,20.09133335912371,35.837169484420585,54.76449531738155,Wheat,18.49
53.28504961620018,21.056545230263602,78.80587686553734,98.68970032172287,Wheat,0.0
11.605479024102912,21.38650072408736,88.52313967844115,125.25444759906166,Wheat,2.58
42.193396377756315,26.3929086371884,72.86306556510247,118.03416552629785,Wheat,0.0
48.14744392557806,27.739329770651032,77.65045023284333,51.103863505798955,Maize,21.24
47.974328459415354,22.7219802031589,63.43503223635364,76.41292407735777,Maize,17.43
54.30369835477626,37.6824104980182,57.014243587753505,1.5984449026635206,Rice,62.1
46.4516871414747,28.828493083473866,70.51046033533606,130.54172088365326,Maize,3.43
56.39050308238482,34.68692320083517,22.50340151643542,36.80937387779133,Rice,61.71
26.632829991044574,38.105945810521085,24.29803679223777,66.16372412142019,Maize,50.91
35.16047083757715,19.07837786439513,68.10914420033285,22.88256675284223,Wheat,14.44
10.703983164144534,25.69686209289086,43.45489752109407,101.7162858634223,Rice,61.59
10.34787936516456,25.83026004286522,54.21840495137923,81.79464850356119,Maize,39.08
22.006331022575992,23.861806260958854,74.7394794561937,54.71846339810513,Rice,49.2
15.040359856954263,15.222646663790998,60.401053588485375,80.27904663743296,Soybean,16.21
23.010568396787683,35.39930269445237,76.36833122641404,25.310488129067128,Rice,61.97
18.852164726419872,17.78898303884757,49.340866951945046,116.34576482194916,Wheat,9.0
11.426001241932411,39.88701494804397,40.119634708008135,39.89387211693061,Soybean,51.93
55.46520732030247,34.323962297779545,36.43858362187081,92.2536854837363,Wheat,12.89
10.411156569444577,29.500250440162862,29.217666575123797,134.91000564873374,Rice,62.27
46.80410721685427,18.865160443539935,22.575756559177083,5.787841266873206,Maize,39.89
17.607394345975827,27.884824284831176,23.720431097838322,58.13009144291087,Maize,48.9
55.61148109998,21.527718521445223,38.969917899296995,20.237663952095286,Soybean,23.09
54.63979697949429,21.308063113576736,39.4888816041199,136.29865655328558,Rice,31.31
42.695057318462865,35.738231234562136,46.72491703232475,54.011616675063635,Maize,39.96
43.611707490030255,24.51611059898587,61.41321598676539,32.00113899966764,Soybean,18.51
10.266957098484427,26.268095084770103,73.15096745924424,101.47148635296097,Rice,48.42
59.2435783056801,36.07411844450296,33.839350564113005,81.47891811384618,Wheat,17.07
53.89163017879072,17.194765642971063,73.14737236192926,122.5405022611847,Maize,0.0
54.7553112865046,29.86544632727624,29.729266945395743,112.96022380842682,Rice,36.64
42.962226852543594,29.455392034325946,89.20855344829111,146.20047794292512,Soybean,0.0
27.239346432726826,25.63036423166688,39.95236481578294,13.579846079883051,Rice,66.23
54.68243245452404,35.744366035602326,78.61345102929045,12.04091525347703,Maize,25.94
24.575846407559617,38.57225153339232,33.332607952240735,136.10410477690766,Soybean,36.6
38.13557716711014,26.63339654784027,86.54499463060797,143.35983358994395,Soybean,1.13
14.98654861719412,26.40367627495999,77.86387496485483,60.995151890269774,Rice,54.22
56.09778150663751,27.551593241768618,45.15724823829239,68.38047445095938,Soybean,17.64
17.038522888560667,33.07810077082654,49.50302082663981,55.304742890833715,Rice,70.27
21.244840286520365,31.701507267474057,20.268659546608326,116.65303126199585,Soybean,33.47
37.906707906410745,20.570873730172178,37.60025710190761,115.61799281652547,Maize,21.05
48.204650010649075,16.597383714983582,40.2507519166366,33.06294922617803,Rice,52.86
40.967565296814946,38.73135324541973,51.691708927194995,57.58411947949275,Maize,38.26
21.606695640007807,21.526743993342606,29.73348697966167,31.86550155550633,Rice,68.9
10.047152126374517,30.964917117264793,53.51368216855745,6.993621751056672,Rice,76.38
47.85752901537196,35.710950068593064,66.79279397934764,8.418219609589322,Rice,55.39
59.26036629555469,22.506918763679657,45.98976087003229,22.02346864806553,Rice,42.38
50.49565601530452,30.885835341423217,36.253669289586824,4.482305276620818,Rice,62.64
33.01033090783076,17.697506028730622,58.340154086772635,63.476280941445665,Maize,18.84
55.18836306995533,39.248286109391515,22.030273207219388,9.602926555594621,Rice,66.72
30.4923836559175,16.453956876265647,43.85862155435136,127.11170874374693,Maize,13.69
36.24670421217338,25.954366846024406,56.931317003560984,106.81229660952236,Wheat,5.89
33.85648836978416,28.42048105150058,43.50899713389657,117.54642647749327,Soybean,16.62
32.38119363327625,34.7620444665841,44.18019982682694,92.62201772842033,Maize,33.84
48.75953846469529,18.028212926810532,79.38076638460423,99.58159977614609,Wheat,0.0
36.3384453634746,26.020199346379414,85.37942510366152,17.011505066735932,Rice,48.83
25.835856101260802,22.492789238586308,77.91748531440611,8.725147280017254,Soybean,33.07
22.907908382923914,22.8002678923335,26.920721505494242,148.3821168295691,Soybean,18.27
11.887365848371669,34.46969790163127,40.281971106669744,55.94240424662016,Maize,48.43
39.159758094152295,15.136523625795828,69.79060566841653,7.69050288579784,Soybean,21.73
21.49807077005171,33.727091033399155,88.20749565018608,23.946898809623313,Maize,44.75
17.406696100819154,35.25996075307766,36.95970839290565,131.1308995374757,Wheat,20.27
42.691498191383886,37.53405609605173,82.87473353625103,30.869801494069936,Soybean,26.98
44.06046289107744,30.67204508076209,71.73104910141477,70.05631069072041,Soybean,13.52
47.607744612883295,23.33638320680603,88.84152564656725,100.12112789971935,Wheat,0.0
35.17884481692957,25.680868313721767,26.550983721921387,144.8801655608885,Wheat,4.26
